name,first_review,div1_slope,div2_slope,div3_slope,div4_slope,total_slope,div1_mean,div2_mean,div3_mean,div4_mean,total_mean,div1_kurtosis,div2_kurtosis,div3_kurtosis,div4_kurtosis,total_kurtosis,div1_skew,div2_skew,div3_skew,div4_skew,total_skew,div1_median,div2_median,div3_median,div4_median,total_median,div1_std,div2_std,div3_std,div4_std,total_std,div1_var,div2_var,div3_var,div4_var,total_var,div1_number_reviews,div2_number_reviews,div3_number_reviews,div4_number_reviews,total_number_reviews,div1_avg_length_reviews,div2_avg_length_reviews,div3_avg_length_reviews,div4_avg_length_reviews,total_avg_length_reviews,div1_menu,div2_menu,div3_menu,div4_menu,total_menu,div1_service,div2_service,div3_service,div4_service,total_service,div1_value,div2_value,div3_value,div4_value,total_value,div1_access,div2_access,div3_access,div4_access,total_access,michelin__0.5,michelin__1.0,security,at_risk,actual
blanca,0.29286258572517143,0.5933528836754643,0.3311862640995332,0.836524783893205,0.23836045171982517,0.8971342566559382,0.8367346938775508,0.4810737445332527,0.7550506256567004,0.6991150442477876,0.6945514584479917,0.10526315789473667,0.0526803943022468,0.3505209136257941,0.17407927261381081,0.2610567996076141,0.7062033198162984,0.7869326228317439,0.5126635480862977,0.5143338334936289,0.5537383632528773,0.9999999999999999,0.5,1.0,0.6666666666666666,1.0,0.2788866755113586,0.6708451655998622,0.26251243159568594,0.5574311005874483,0.4136863479305135,0.07777777777777779,0.5246204396720484,0.19298344594271838,0.4384331319373165,0.34305241410610354,0.023411371237458192,0.026450511945392496,0.024597116200169633,0.026106696935300794,0.025488530161427356,1.0,0.9491419181814994,0.5771989126844532,0.4615833011275125,0.8206680705102265,0.11578947368421053,0.0737289399135232,0.033680951605018716,0.20095124851367424,0.010661418094107006,0.0,0.0465237846314689,0.07653490328006728,0.3950554351981649,0.0,0.175,0.3523551197120651,0.0,0.15155592935239698,0.144590669112687,0.14713707345286292,0.0,0.23542600896860988,0.3021883989367512,0.08562777325913817,1,0,0.8605704101165936,0,0
cafe-boulud,0.8882397764795529,0.4410023711639174,0.5338285470192187,0.8620105959486305,0.34722413362720705,0.9203645399255969,0.6119103379056541,0.576829682871157,0.6953143390867877,0.725299128302012,0.6940485054781407,0.35956333005733077,0.23636884077034298,0.31758132728959776,0.27079769048004443,0.3677864214476496,0.5047156643941229,0.5805161530569611,0.5121987735161995,0.4616727361161875,0.4628346148675172,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5868744974644367,0.5386030580197403,0.36577665830736494,0.38514935025567076,0.3556666461544882,0.344421675774135,0.3740364149604954,0.2824623631783797,0.2709230089029051,0.28892975814901734,0.1939799331103679,0.19539249146757678,0.19508057675996607,0.1952326901248581,0.19512885868026053,0.4812778674667495,0.36497571901997283,0.3391818293338082,0.4026363557199963,0.3568402161705435,0.20276100086281276,0.18697784126374417,0.1832869152946358,0.06082913599380088,0.08196649541258351,0.15584415584415587,0.0465237846314689,0.12048643246495946,0.3950554351981649,0.04158200076567424,0.27459016393442626,0.3392350204095345,0.17217232743423094,0.15395998903809263,0.2080488232391485,0.16399131498354969,0.14792825765293188,0.2378252997354448,0.1719326554583961,0.10268059807734911,0,0,0.7985505236617106,0,0
cafe-china,0.3675387350774701,0.46458667504293266,0.548252234750535,0.8575875785490378,0.3464146810473567,0.9204554736275897,0.5552848004873592,0.29865549922856527,0.47182102364867173,0.5231473120221539,0.41189970045415025,0.2650407663657608,0.11084811560420448,0.1831457540139983,0.13320614935563632,0.18916070162950882,0.6480820114374642,0.7283072107527976,0.7130731396441261,0.6343244638130687,0.6874584984379418,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5211673510585998,0.6518243162732993,0.40639749560367666,0.5055630321811148,0.486475238836537,0.27161540780943777,0.5015352873196449,0.3197595665920103,0.3849890220741058,0.4137250160318875,0.2140468227424749,0.2158703071672355,0.21543681085665817,0.21566401816118047,0.21551968280940242,0.38005324927883666,0.21403451686052222,0.20839870305246305,0.29437095880709346,0.16543385473320327,0.3181461115475255,0.21551536282414469,0.27555121308078967,0.30752990851513023,0.20389321575902714,0.15584415584415587,0.03793477823796695,0.07653490328006728,0.3950554351981649,0.02393357682343506,0.3171641791044776,0.29191126019669134,0.22504967718424906,0.4062717770034843,0.28421985420416923,0.29640116364389735,0.15980418819689962,0.3327486402155195,0.3993922806715082,0.22284095584565422,0,0,0.5593655001971186,0,0
daniel,0.938785877571755,0.489052548518609,0.5422082573355408,0.8599381708606002,0.3446962947875966,0.9211192495217552,0.7898565366740757,0.792001803557663,0.8962442913502815,0.9809654787530895,0.9792625623321829,0.4137460155369767,0.36255191536322307,0.6463069368916323,0.7478852016706576,0.7419493687441765,0.434878390927792,0.38926518370386876,0.23797937156408244,0.08951369434487788,0.1269760329634313,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.41562907111085895,0.4664161620620953,0.16877864150190836,0.17251764499022948,0.0993957214956318,0.1727475247524754,0.30160958439750873,0.11839431056942318,0.1036588016096125,0.073327350393666,0.3277591973244147,0.3302047781569966,0.3290924512298558,0.32917139614074914,0.329368450863778,0.47088738501317573,0.7513265497520537,0.4835264251768064,0.18919867755221514,0.48403072961913995,0.0005211047420531911,0.4209351317927553,0.44252169912111744,0.4072693383038211,0.33960219627989274,0.1712742702841713,0.0465237846314689,0.09417455982950343,0.42114562631957814,0.04160480639557119,0.1608910891089109,0.4632671439279983,0.3584911246646412,0.4262359920896507,0.3703778881542665,0.0,0.3773587770873684,0.354918051304063,0.31170980906989354,0.24952213996481454,1,0,0.9032610434403813,0,0
delaware-and-hudson,0.11684023368046735,0.3951612903225807,0.4913928012519562,0.8943550281954887,0.3983066246391819,0.8969701720610596,0.9455782312925167,0.6674915342537115,0.621588994036816,0.7102121084421968,0.7558770343580474,0.510121457489877,0.3013224145591594,0.18231432053151872,0.06577998727106034,0.346594768997531,0.25983877808247136,0.432770590523054,0.7147388437787379,0.6821522425523175,0.46358859299225486,0.9999999999999999,1.0,0.5,0.6666666666666666,1.0,0.1900292375165231,0.6821034099226304,0.2725797169881161,0.3569239886276796,0.34731207182715584,0.036111111111111135,0.5385100447082076,0.20136983637165168,0.24620923249028492,0.2812978273104345,0.04013377926421405,0.040955631399317405,0.03986429177268872,0.04086265607264472,0.04049844236760125,0.011310978946984351,0.2828814976313113,0.4424930533598002,0.0,0.11622426179854917,0.31228070175438594,0.27407932011331443,0.4234630694383017,0.23152709359605916,0.26261968459588847,0.15584415584415587,0.0465237846314689,0.01400862068965518,0.48699229914981157,0.02803545660688518,0.35,0.4017479052166862,0.36683027641436317,0.3077816492450639,0.3441033022815813,0.11598226335068441,0.3615150691027765,0.39367793081358105,0.3048725297933323,0.2696255479409767,0,0,0.5909183419715106,0,0
dovetail,0.7091694183388366,0.4894616679013944,0.5363608033862819,0.8651444211177131,0.3509151600098468,0.9224166127008667,0.6703296703296704,0.48051575931232104,0.5215930730512368,0.7608470569848991,0.6167282867527262,0.3185596845209707,0.11463611298430743,0.2291023539173351,0.24869857389931938,0.2705642563727721,0.5625425762770632,0.7037481966407474,0.6294908094908435,0.44031254020553,0.5448966421485126,0.6666666666666666,0.5,0.5,0.9999999999999999,0.5,0.45422711554765544,0.6283040176437198,0.44866076855401893,0.45425652656666404,0.45517655564842463,0.20632227249874308,0.4736518586869957,0.35982286376200867,0.3346769015393021,0.38295815419431845,0.16387959866220736,0.16467576791808874,0.16454622561492788,0.16458569807037457,0.16454262248654772,0.6420243564951121,0.5693744666906243,0.5199656450477499,0.22567811160295043,0.47538556616128136,0.5323886639676113,0.45679886685552407,0.42254113986792546,0.21625941995889478,0.3487558239068064,0.1258741258741259,0.024192368008363826,0.05928627359995359,0.3950554351981649,0.006754416938292471,0.25,0.48146679881070364,0.27670387229531707,0.25168793409788404,0.3138640880748062,0.2945232904747075,0.3992031547457166,0.3509852216748769,0.23424966957348753,0.2662820458745263,0,0,0.5966810295624942,0,0
eleven-madison-park,0.9588519177038353,0.48188031433365247,0.5401143891804313,0.8588437209757939,0.3420539136657868,0.9206674482264413,0.7361871577899453,0.8113027337766483,1.0,0.9360373647984268,0.9966411570226161,0.40834563315456457,0.4668590439084831,1.0,0.450971348493842,0.7919092554622047,0.4472497628605571,0.3125268614011666,0.03793190451706163,0.26466493989604645,0.1007992505100036,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.49752851991022484,0.46245388867771137,0.018325328716584433,0.22495765080771657,0.06343323844709103,0.247534628124059,0.29783394692784876,0.011864612367527894,0.1408581026644341,0.04613237321321939,0.26421404682274247,0.26535836177474403,0.26463104325699743,0.2656072644721907,0.26508071367884456,0.4863513297445523,0.7457378636058406,0.7903399591969746,0.38361782368867586,0.7283132821473539,0.2631578947368421,0.39378552211947904,0.5299904516651718,0.5689655172413794,0.4313311371010966,0.15584415584415587,0.032478868516308476,0.08744291519615163,0.45941123996431754,0.03810021470196883,0.2774390243902439,0.5142086005821818,0.4015705891962842,0.5386178861788617,0.44805239099006794,0.19500909873182018,0.3683923351515369,0.41097921294162026,0.454065469904963,0.3300137093256758,0,1,0.970309034147103,0,0
gramercy-tavern,0.9636779273558547,0.48897053984858446,0.5390713702456879,0.8594676759826453,0.3438398641122859,0.9200368549764107,0.8520109798305289,0.773263081926086,0.9200985337592398,0.9163699185558647,0.9633424393682848,0.466226379093052,0.3300897330421548,0.7809854295128988,0.4991817502729403,0.7535597812209509,0.3966936175175946,0.4773779022830291,0.21843023118688887,0.23276007788179587,0.17635953116044234,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.33012299952761237,0.382554544452744,0.03716876150048709,0.2876959264398826,0.019006048214760707,0.10898119481710793,0.2261352770675382,0.02431620335396184,0.18884821895098314,0.013576416724837004,0.5618729096989966,0.5631399317406143,0.5614927905004241,0.5629965947786606,0.5624468988954969,0.4896630397990981,0.4324861034303823,0.3463429659844303,0.15101868519687117,0.27449191035457643,0.19421360418590333,0.19532089479339648,0.5184932612938502,0.4032147272977058,0.3022694736818521,0.13761676919571658,0.0465237846314689,0.1130629253000994,0.5027424391893367,0.05849665635131289,0.17982456140350878,0.31499859584578377,0.3689077056995712,0.4068603634243514,0.3196705632617671,0.18047818601835225,0.19429542775525482,0.4514044361872047,0.46148247558866956,0.2872289092709122,0,0,0.7905407805851805,0,1
luksus,0.19024638049276094,0.7419354838709677,0.7702221232533542,0.861922554347826,0.0,0.9381543547767557,0.04761904761904767,0.5690170673975334,0.8358715379152524,0.5072011105327088,0.5686571271326364,0.1353383458646616,0.23006697927676262,0.024722543879246855,0.029674534650010964,0.16821714722315637,0.9908497720026511,0.5276491737244122,0.8000464329910137,0.7434665224343916,0.647888356912715,0.0,0.5,1.0,0.6666666666666666,0.5,0.5577733510227172,0.715006212021813,0.0,0.6607804573407962,0.5329699421038592,0.31111111111111117,0.58006534622962,0.0,0.5526605872331898,0.46048300523921615,0.010033444816053512,0.013651877133105802,0.011874469889737067,0.012485811577752554,0.01246105919003115,0.9669670765376243,0.8237029341247585,0.445748927205403,0.5388796880050337,0.7338638712843957,0.8771929824561404,0.8699039290553023,0.9081976039843858,0.9026369168356999,0.9034564666413626,0.4155844155844156,0.0465237846314689,0.07653490328006728,0.3950554351981649,0.07476121761836049,0.375,0.5746111087171974,0.7759257803286422,0.4410329985652798,0.5723820405020481,0.7079236552920763,0.7335493254188789,0.6751316046012868,0.9962730604385364,0.7678877730980778,0,0,0.31452077877532447,1,0
m-wells-steakhouse,0.1623063246126492,0.34740532959326786,0.5493449289540444,0.8590054646440516,0.34271685594060125,0.9126114755577336,0.5748299319727892,0.3621100415311804,0.2944895394986138,0.5003470414714559,0.37680333209233074,0.2122361423322423,0.06448570616422625,0.017963422718419664,0.054949878344284095,0.09063255088609502,0.6751538305082598,0.8294096534121098,0.9410216002731873,0.6747676487593037,0.7878943890035283,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5155346411091838,0.5995717273998133,0.4823543722400332,0.7278057434553274,0.5826026974102514,0.26577596618357485,0.4405837945103665,0.3926817056604681,0.6322488777373431,0.5117862187573893,0.07023411371237459,0.06996587030716724,0.06955046649703138,0.07037457434733257,0.06995185499858396,0.7229093945991089,0.5790536079547136,0.3852754992447918,0.23098428667040688,0.42722414053959157,0.7850877192982455,0.6932393290256866,0.7093321539141975,0.6592292089249494,0.6887255764739013,1.0,1.0,0.9999999999999999,0.7925471705185196,1.0,0.4375,0.6933664435808065,0.4338473461439103,0.7299856527977044,0.5940075234307383,0.6300366300366301,0.7358312987199507,0.7991179224363083,0.9001180197527796,0.7852529880261051,0,0,0.05733387508924148,1,1
meadowsweet,0.10566421132842264,0.4074952561669829,0.48396406998309266,0.8461957958751983,0.38799115490209907,0.8900036405863682,0.8724489795918366,0.7141011790126357,0.6647956794098708,0.658586635885597,0.7588094423537464,0.8547824541398222,0.3170796194188903,0.3896252795260442,0.05689031868107118,0.3341215805386659,0.11801768149764369,0.4676982228951313,0.5045055481140014,0.657449854749329,0.45239606179939607,0.9999999999999999,1.0,0.5,0.6666666666666666,1.0,0.42837710541582924,0.4962566409852794,0.3068751944397681,0.5491841279417561,0.36816171699625166,0.18350694444444446,0.3307124488116103,0.23048554075111394,0.42976204661168416,0.30041991244882793,0.043478260869565216,0.04607508532423208,0.04495335029686175,0.04540295119182747,0.04531294250920419,0.15577680884445577,0.17845580517644521,0.2003955004575078,0.06276048345822355,0.005947437194817828,0.769736842105263,0.5861004040310221,0.47089783281733755,0.4422788605697152,0.4985253487787986,0.15584415584415587,0.15635042376149383,0.02005955126292086,0.3111130811553571,0.045462902605759754,0.390625,0.6545191635932346,0.27127690602578314,0.4159066808059385,0.4356260995638107,0.5326778484673221,0.544603806560052,0.5591367713004485,0.5113172030668931,0.5037779769026296,0,0,0.4642026588451488,1,0
the-modern,0.8816357632715265,0.5043988269794721,0.5303524885214108,0.8642063772368326,0.34135609754273916,0.9237486896241386,0.5918367346938775,0.6067501832478177,0.7417697210146454,0.8602279762555081,0.771022049185139,0.3982177666388189,0.18270751612116942,0.4344746302401876,0.4203880115550317,0.4367536189889734,0.4955965556987249,0.6380575690460915,0.4670211328320699,0.3318946145352971,0.43067895287791336,0.6666666666666666,0.5,1.0,0.9999999999999999,0.5,0.5400617248673217,0.4818010658808389,0.21686268301121614,0.2906165724650389,0.2064977935386807,0.2916666666666667,0.3164669203142027,0.15586911208778953,0.19117479567000745,0.15878050553345868,0.17391304347826086,0.17747440273037543,0.17472434266327394,0.17707150964812712,0.1761540640045313,0.28675045415294254,0.5139879080768198,0.5614441173791673,0.26274178134048237,0.43356090511555667,0.46411483253588515,0.4723796033994334,0.41513139894880846,0.330779054916986,0.3747461911810984,0.15584415584415587,0.0465237846314689,0.1091067342108866,0.3950554351981649,0.03800169311319676,0.2909090909090909,0.5003111531103787,0.289028134067875,0.36067449563384524,0.3600256929627244,0.4105368315894632,0.43953298631973736,0.32901762436124726,0.3413899644100277,0.3137237332576043,1,0,0.6716306496791539,0,0
