name,first_review,div1_slope,div2_slope,div3_slope,div4_slope,total_slope,div1_mean,div2_mean,div3_mean,div4_mean,total_mean,div1_kurtosis,div2_kurtosis,div3_kurtosis,div4_kurtosis,total_kurtosis,div1_skew,div2_skew,div3_skew,div4_skew,total_skew,div1_median,div2_median,div3_median,div4_median,total_median,div1_std,div2_std,div3_std,div4_std,total_std,div1_var,div2_var,div3_var,div4_var,total_var,div1_number_reviews,div2_number_reviews,div3_number_reviews,div4_number_reviews,total_number_reviews,div1_avg_length_reviews,div2_avg_length_reviews,div3_avg_length_reviews,div4_avg_length_reviews,total_avg_length_reviews,div1_menu,div2_menu,div3_menu,div4_menu,total_menu,div1_service,div2_service,div3_service,div4_service,total_service,div1_value,div2_value,div3_value,div4_value,total_value,div1_wait time,div2_wait time,div3_wait time,div4_wait time,total_wait time,michelin__0.5,michelin__1.0,security,at_risk,actual
meadowsweet,0.10566421132842264,0.6704545454545454,0.46124786500506076,0.4410343476557399,0.05616041767320967,0.6527427096723017,0.8347107438016528,0.7564102564102564,0.8337468982630274,0.41999999999999993,0.8675163845442482,1.0,0.9942107412497957,0.3692439847971011,0.44852947155421147,0.5667580583496956,0.0,0.04661253596346837,0.4806811303907552,0.4400394783609306,0.31551926020331,0.9999999999999999,1.0,1.0,0.5,1.0,0.46220813886858775,0.5538659548151701,0.716172289543557,0.43546776130826387,0.26826972921905856,0.2136363636363637,0.30676749590332,0.5129027483100606,0.31026568423385287,0.2046586452461443,0.03861003861003861,0.03751233958538993,0.03631010794896958,0.03805774278215223,0.037340320995741895,0.09150628924497477,0.007399629388717077,0.2040538088213253,0.04101522842639593,0.031853510046095046,0.781818181818182,0.7948717948717949,0.8752136752136752,0.32625000000000004,0.7607081667618504,0.28738317757009346,0.15346039425937427,0.0026144427664377065,0.09653266779570371,0.05467240783516504,0.31313131313131315,0.9121395036887994,0.5344949709590593,0.42857142857142855,0.6308503217633994,0.5482517482517482,0.650887573964497,0.9038461538461539,0.46921797004991683,0.7497460522670607,0,0,0.5508781750519264,0,0
the-modern,0.8816357632715265,0.7513008788159112,0.5592638138148108,0.5567033440063875,0.09197550454294345,0.7275546092558105,0.5067698259187621,0.6077348066298343,0.815313718539525,0.5927007299270071,0.8023582306272581,0.5420415738525446,0.39409733738935593,0.3452822107041275,0.6094277480397149,0.43940922570701796,0.45680630331763467,0.5802388059749106,0.5506693118271492,0.2601668415724868,0.46548856020050267,0.6666666666666666,0.5,0.75,1.0,0.5,0.519508413477949,0.5478905077935352,0.6927450686957457,0.30927665475745986,0.19798628381643124,0.2698889916743756,0.30018400853025784,0.4798957302022735,0.20047937152308054,0.14653135241572568,0.1776061776061776,0.17769002961500494,0.17664376840039253,0.1784776902887139,0.17753029806747458,0.1051895594629882,0.5282266525303626,0.3733408967450088,0.3023602208307088,0.39242693370479076,0.625531914893617,0.7845303867403315,0.8175824175824176,0.6416970802919709,0.7834791714737048,0.28738317757009346,0.040713982150446235,0.07171043016514836,0.09653266779570371,0.045155699116185215,0.21631205673758863,0.8730838067076492,0.43731406714832133,0.34932221063607927,0.4678848151892817,0.4433715220949263,0.60135996600085,0.8736263736263736,0.6097501730692155,0.7342145971030797,0,0,0.40376627598148107,1,0
the-musket-room,0.20320040640081277,0.703125,0.5753752055921053,0.48893182158213483,0.08797834379229728,0.7579654212206954,0.48484848484848486,0.5803571428571428,0.9145444255800792,0.6930232558139533,0.8870981280953578,0.3956612098050807,0.4339375675260852,0.465429701625212,0.6431866143661618,0.4831621073441814,0.5394303438780099,0.5157004326995859,0.3781985350562945,0.20428344026837342,0.396473976507672,0.6666666666666666,0.5,1.0,1.0,1.0,0.622972903178973,0.6396288097095582,0.5228251427747916,0.18359536987233288,0.14749128397232814,0.3880952380952381,0.4091250142104661,0.27334612991748136,0.10725856814215033,0.10674619335549368,0.05405405405405406,0.05429417571569595,0.05397448478900883,0.05511811023622047,0.05437274811660662,0.15663076777311052,0.40416281238991003,0.3658120070422807,0.1549757997875103,0.2983442815153525,0.36000000000000004,0.7589285714285714,0.9450292397660818,0.6642441860465117,0.8238800885709419,0.28738317757009346,0.0799738935098051,0.05098163394553516,0.09653266779570371,0.04954942551523729,0.24444444444444444,0.8429146306409887,0.3657070853930406,0.5415282392026577,0.5441246918247219,0.4738461538461538,0.6112637362637362,0.881578947368421,0.6611074565646403,0.7567637041321251,0,0,0.44391109048605215,1,0
peter-luger,0.9552959105918211,0.7501713299127092,0.5707888497792131,0.5105895654968693,0.08421763904622727,0.7210030182414457,0.68006993006993,0.5261341222879685,0.7592809073962907,0.4007863695937086,0.7025137610659624,0.6455515235456305,0.39007830673057925,0.2284817403737921,0.38181128239296686,0.29983630560089214,0.3153666408899658,0.5156140684599084,0.6761459150258031,0.5166392720283163,0.5573019867246249,0.9999999999999999,0.5,0.75,0.5,0.5,0.5125793599410734,0.7461460685261224,0.8238461908987714,0.45078118229522973,0.46448677331124233,0.26273760023760045,0.5567339555769889,0.6787225462584151,0.32469196057144367,0.38388331841732415,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.11020871242581125,0.3688452777564547,0.22847647334866827,0.20997088259231417,0.24613208168419276,0.27076923076923076,0.5552268244575936,0.5787789748612471,0.12327981651376148,0.30055814130690156,0.38686196980589505,0.19031979821806227,0.12488253329851463,0.2075304754140052,0.15189644207660308,0.43333333333333335,0.8892010842173355,0.5456788653741051,0.4416775884665793,0.644368421982116,0.603698224852071,0.640646335912608,0.8609206660137121,0.4610598761784095,0.7257598516591321,0,0,0.7757904975852077,0,0
the-spotted-pig,0.90754381508763,0.7488341975575378,0.57412790857577,0.5125712671010259,0.08398042172559082,0.7202355770698337,0.5025252525252524,0.38642857142857134,0.7148936170212765,0.10967741935483843,0.5277838190517619,0.5314641918814232,0.41008191248356757,0.24159062082757984,0.2732435514452216,0.2768312792011437,0.5532367246769494,0.6085965217034955,0.685944731916713,0.7443834779315366,0.6505060335507199,0.6666666666666666,0.5,0.75,0.5,0.5,0.46586623293542917,0.6637342964815285,0.8045325703217205,0.5124388673508837,0.42524916511137767,0.21703134698944754,0.44054321632582955,0.6472726567084743,0.38519469044809507,0.3460477057047422,0.6911196911196912,0.6900296150049358,0.689892051030422,0.6902887139107611,0.6901408450704225,0.10916053437766478,0.32794320370817587,0.1755346637658357,0.15967533238938275,0.18877257721551965,0.3066666666666667,0.5214285714285715,0.5598108747044918,0.08863851992409869,0.2603569064430715,0.6226635514018692,0.7065620788051727,0.6449719051918128,0.31536447132499035,0.5504065915511714,0.1867283950617284,0.7632653061224489,0.19891070099134045,0.22255353754404986,0.143981850020112,0.5704700854700855,0.5461538461538461,0.8212765957446808,0.28325655848727765,0.6269615800865801,0,0,0.35986785489889206,1,0
take-root,0.2357124714249428,0.75,0.57275390625,0.9068100358422939,1.0,0.0,0.9999999999999998,1.0,1.0,0.0,1.0,0.0,0.0,0.4998183799491466,0.1666803344156467,1.0,0.8551193021829333,1.0,0.20128262307484057,0.8485350452331312,0.0,0.9999999999999999,1.0,1.0,0.5,1.0,0.0,0.0,0.2439945792729024,0.9999999999999998,0.4304540041578784,0.0,0.0,0.05953335471456067,1.0,0.3510091707398887,0.003861003861003861,0.006910167818361302,0.005888125613346418,0.006561679790026247,0.006223386832623648,0.08260430155070585,0.33058925278788454,0.4351485438755768,0.5450648618161308,0.46351657975016836,0.6000000000000001,1.0,1.0,0.3583333333333334,0.9684466019417476,0.28738317757009346,0.040713982150446235,0.05098163394553516,0.09653266779570371,0.03782567751386418,0.5277777777777778,0.9406438631790743,0.710635359116022,0.0,0.4843678970815528,0.7807692307692307,0.9615384615384615,0.84375,0.324459234608985,0.8214285714285714,0,0,0.0,0,0
the-river-cafe,0.905511811023622,0.7503188775510204,0.5837968268826987,0.510472438767357,0.0881966076161552,0.7146784408978367,0.7588126159554729,0.613756613756614,0.7836514102347576,0.38741258741258733,0.7592598788771037,0.9045962867541845,0.5027534502619716,0.2957296341604026,0.3799844640044759,0.3900654681671691,0.12554074807862148,0.39167904956868094,0.53333140855639,0.5004844452685011,0.43869417074780226,0.9999999999999999,1.0,0.75,1.0,1.0,0.47982245866230006,0.690314604610404,0.8825704173212991,0.5038677403908958,0.48902612327191775,0.23022959183673464,0.47653425333841826,0.7789305415306923,0.3765523817924522,0.4080530056668279,0.18532818532818535,0.1855873642645607,0.18547595682041215,0.1863517060367454,0.1857189649525057,0.12967559509038745,0.3830731692295316,0.1689985866003605,0.19394412693905083,0.22880155820983794,0.6244897959183674,0.7433862433862434,0.7706806282722514,0.38750000000000007,0.6583440831013647,0.3167079916078581,0.040713982150446235,0.07073368060506187,0.10913366872008462,0.0518449845644572,0.518140589569161,0.9483355157399422,0.48615891932544614,0.41858141858141856,0.6903334187405467,0.7076923076923076,0.6166056166056165,0.9031413612565444,0.4560580850098321,0.7507300391915777,0,0,0.43207902827362554,1,0
wallse,0.9039878079756158,0.7417582417582418,0.5601769649621212,0.47670250896057353,0.040697333380260214,0.6905034369440074,0.6753246753246753,0.40909090909090917,0.6944281524926686,0.19512195121951237,0.5602435841670292,0.3311289206660556,0.3901115724478946,0.2134015634286029,0.2986108563351014,0.2875439178858343,0.7943626244081181,0.6594345113673254,0.7372637798597108,0.6891531988983652,0.6458185936148698,0.6666666666666666,0.5,0.75,0.5,0.5,0.3056249227510633,0.6611745938639695,0.8696286615447512,0.5095157035287752,0.43376810807561217,0.09340659340659341,0.43715184357118503,0.7562540089801156,0.38223884189725543,0.354177458626201,0.0501930501930502,0.053307008884501475,0.05201177625122669,0.05249343832020997,0.052407468064199145,0.11525169079728027,0.22678791988716374,0.3128562759746826,0.1825760389583591,0.2203716722369985,0.7142857142857144,0.6,0.6787878787878787,0.41310975609756106,0.5189761694616064,0.28738317757009346,0.08068771007997527,0.05098163394553516,0.09653266779570371,0.049975743624378136,0.3928571428571429,0.7711724894823485,0.27564038171772975,0.20557491289198604,0.21843418272184523,0.6346153846153846,0.5104895104895104,0.7227272727272728,0.2185382086765959,0.5514485514485514,0,0,0.257882233824565,1,0
the-breslin,0.5791211582423165,0.7529620624816978,0.5805453359005561,0.5161466761047303,0.08310384592688042,0.7219609212429727,0.2638339920948616,0.29154929577464794,0.6900889567795848,0.06194029850746263,0.4361284114297934,0.36303772007427854,0.33302365626618874,0.25504860228271875,0.2873962138012809,0.25145315129042856,0.6246246637490526,0.6780843075982169,0.6948666582562676,0.7486432517620414,0.6937517981241552,0.6666666666666666,0.5,0.75,0.5,0.5,0.5734146386569556,0.7294528043698781,0.7744776421772351,0.47666274902980915,0.4471277987708311,0.328804347826087,0.5321013938030796,0.5998156182324096,0.3496171459906667,0.3670215252379013,0.35135135135135137,0.349457058242843,0.35034347399411186,0.35039370078740156,0.3501473960039305,0.1638083265476506,0.3427673410926858,0.16327401966696542,0.17900345985807004,0.22042324218168197,0.1826086956521739,0.5380281690140845,0.5704735376044568,0.05904850746268657,0.2570374789824809,0.4748069890288501,0.49281121493089436,0.6342172066873537,0.4663344299981508,0.5063498748760012,0.12741545893719808,0.7130104571088502,0.25865279551855214,0.19402985074626866,0.0780491852738263,0.24698996655518393,0.41061755146262185,0.7479108635097493,0.14081009263168348,0.4713712730472507,0,0,0.26618587472876243,1,0
15-east,0.762763525527051,0.7534080132764344,0.5443942801211159,0.5088298377712281,0.08432504165179179,0.7210242662113839,0.45945945945945943,0.4928571428571429,0.8066771937739678,0.3377358490566036,0.6862996158770809,0.34867986006766755,0.32765645906920315,0.30172723627685105,0.43564901150778007,0.30900690052760316,0.5900668125773203,0.5745552496866602,0.6111033210178939,0.5858510898930557,0.5860604100679628,0.6666666666666666,0.5,0.75,0.5,0.5,0.6105307099137173,0.7928838637363067,0.689474848826462,0.30293123347302403,0.3704386307785279,0.3727477477477476,0.6286648213734141,0.4753755671642727,0.19538716703981024,0.2948660166241952,0.138996138996139,0.1372161895360316,0.13837095191364082,0.1377952755905512,0.137897150343924,0.11522699783445765,0.24806391022069396,0.18354301739840018,0.2865753599591355,0.23128831920621562,0.32972972972972975,0.6464285714285715,0.7347319347319348,0.28266509433962267,0.5101873376179407,0.28738317757009346,0.056417946694189786,0.06417268608528902,0.13053159481808993,0.056649723600575935,0.2852852852852853,0.8502443230813451,0.6095893057219024,0.3450134770889488,0.5266976895466808,0.3245322245322245,0.467032967032967,0.8916083916083917,0.5019935327912599,0.6597533921477583,0,0,0.3331223637599794,1,1
ai-fiori,0.43332486664973324,0.7517824734249416,0.5860813322486589,0.5219215712574347,0.08663476701988944,0.722911222297141,0.6491228070175439,0.5590909090909091,0.8103926434097213,0.4903614457831327,0.7711419842047618,0.4211245544352857,0.42251848839703315,0.34531364699994516,0.5503145327047343,0.40444846775070475,0.4589897131007313,0.4908326968763118,0.5236482558050466,0.4061712462034607,0.4765424158681604,0.9999999999999999,0.5,0.75,0.5,0.5,0.5001566170751018,0.7075429730307577,0.748292516467009,0.276874111680321,0.3080777090766842,0.2501566416040101,0.5006170586852035,0.5599416902005291,0.1749063145984317,0.23900162619602738,0.21621621621621623,0.21618953603158933,0.21491658488714424,0.21653543307086612,0.2158532590894202,0.09228104528446783,0.15547082209951335,0.28468547231266894,0.4154771369742931,0.2931332233345718,0.6210526315789473,0.725,0.8132730015082956,0.5709337349397591,0.7212685694233244,0.33780127889818,0.060700846115210746,0.05951702062419942,0.19422837978171711,0.08009473280797144,0.2378167641325536,0.830254252789464,0.5059123521911952,0.3493975903614458,0.45177905685840003,0.32307692307692304,0.4213286713286713,0.7975113122171946,0.46398572660024456,0.5816231960810274,0,0,0.49855141810964576,1,0
aldea,0.5796291592583185,0.7526260504201681,0.5625850240982587,0.5262215872636257,0.08004522135061404,0.7174148098741792,0.6103896103896105,0.43333333333333335,0.8086021505376344,0.2529411764705882,0.6607808330296367,0.32688741753762085,0.32516525051134837,0.30708421088560334,0.3631938446891122,0.2926693788718836,0.602153121663423,0.6755335150976953,0.6124850226661404,0.673558841295625,0.6429071441903886,0.6666666666666666,0.5,0.75,0.5,0.5,0.4718994338100567,0.7029765685595131,0.683912776163141,0.3357455962940183,0.2981737633989119,0.22268907563025211,0.4941760559437077,0.4677366853991747,0.22216306470458574,0.23036136105368743,0.1312741312741313,0.13228035538005922,0.13052011776251227,0.13254593175853016,0.13167376351130033,0.14441100698877918,0.40343177880781356,0.44068541804878636,0.5857337181911683,0.5332704079082344,0.5428571428571429,0.6814814814814815,0.8019753086419752,0.32058823529411773,0.609646716442833,0.28738317757009346,0.040713982150446235,0.0649543780639411,0.06120044951753765,0.032899975036628795,0.29841269841269835,0.7955883448841194,0.37900552486187844,0.1764705882352941,0.24954675352438782,0.32769230769230767,0.3589743589743589,0.8166666666666667,0.35284330038171674,0.5458595458595459,0,0,0.4012297751124714,1,0
