name,first_review,div1_slope,div2_slope,div3_slope,div4_slope,total_slope,div1_mean,div2_mean,div3_mean,div4_mean,total_mean,div1_kurtosis,div2_kurtosis,div3_kurtosis,div4_kurtosis,total_kurtosis,div1_skew,div2_skew,div3_skew,div4_skew,total_skew,div1_median,div2_median,div3_median,div4_median,total_median,div1_std,div2_std,div3_std,div4_std,total_std,div1_var,div2_var,div3_var,div4_var,total_var,div1_number_reviews,div2_number_reviews,div3_number_reviews,div4_number_reviews,total_number_reviews,div1_avg_length_reviews,div2_avg_length_reviews,div3_avg_length_reviews,div4_avg_length_reviews,total_avg_length_reviews,div1_menu,div2_menu,div3_menu,div4_menu,total_menu,div1_service,div2_service,div3_service,div4_service,total_service,div1_value,div2_value,div3_value,div4_value,total_value,div1_wait time,div2_wait time,div3_wait time,div4_wait time,total_wait time,michelin__0.5,michelin__1.0,security,at_risk,actual
latelier-de-joel-robuchon,0.8546663979036485,0.9695071010860485,0.2149528573325661,0.5735760747911229,0.3882009463404812,0.1043247508070629,0.9743589743589745,0.524749373433584,0.7169468029804196,0.49767441860465134,0.6054370189256311,0.9654311906260606,0.1792501973937547,0.26816294092242593,0.19774914700117774,0.09473861948393539,0.0,0.7187543346368528,0.6251515323768297,0.6742108979594221,0.7910292902064389,0.9999999999999998,1.0,1.0,1.0,1.0,0.12171612389003694,0.5721504241641577,0.3981172909994197,0.7435484717420174,0.44431470600936207,0.01481481481481482,0.32735610787122565,0.2488501388620115,0.5528643298298896,0.33575426092809557,0.028888888888888888,0.029010238907849827,0.028797289666854888,0.028744326777609682,0.02886247877758913,1.0,0.8257226241870542,0.5510943800940252,0.3806603007291113,0.8255889199239598,0.8787878787878788,0.5907456908470826,0.6109637488947834,0.5261079420798596,0.633266835108639,0.6000000000000001,0.6934372969460688,1.0,0.5817823008164688,0.919233976413462,0.4358974358974358,0.4175438596491228,0.20197044334975373,0.2930232558139535,0.32198094047805037,0.6313725490196078,0.5441715399610136,0.5820271682340648,0.38953488372093026,0.3708858662533058,1,0,0.17780640035846473,1,
le-coucou,0.14513202983269502,0.960686600221484,0.22862169764603515,0.5433293631217311,0.3425704045058884,0.11329059457640657,0.731663685152057,0.4507314974182446,0.49578248384781043,0.4409411764705884,0.4125898763090601,0.3622930388688805,0.13486787369151493,0.11015865905268275,0.19736253753885724,0.04344379132288059,0.4648365368020077,0.7722201306049244,0.7396704690835357,0.695281183633355,0.8737706725355608,0.9999999999999998,1.0,1.0,1.0,1.0,0.4661548635756583,0.6253067984052685,0.7116913603910668,0.7664999611309458,0.6681387535017648,0.21730035683524057,0.3910085921318471,0.5838737510569638,0.5875221904137414,0.5706453512184826,0.09111111111111111,0.09101251422070535,0.0909090909090909,0.09077155824508322,0.09092624033201283,0.34238042244485706,0.3608198883426249,0.27818642156039275,0.3426766667326301,0.325947048120817,0.6828752642706132,0.4705547232713691,0.3933150183150183,0.3479245283018868,0.42128243597132203,0.0,0.20629183400267737,0.1557173431170221,0.16139767054908485,0.123459058760053,0.48121645796064394,0.41325301204819276,0.14285714285714285,0.3584,0.31624851943577054,0.46922024623803005,0.35609103078982596,0.46699134199134196,0.31,0.17955302637964005,0,0,0.3974881147838156,1,
le-grill-de-joel-robuchon,0.0435396089498085,0.9488304093567252,0.23656942451777463,0.5668174962292609,0.41196581196581195,0.12552219434699186,0.9572649572649574,0.47142857142857153,0.6963388370423544,0.6823529411764708,0.6277502895041587,0.5262391325953525,0.1723897092299436,0.27959531864181913,0.5078242475226018,0.14281751295708273,0.23903424878223145,0.6787160678703564,0.5151208694116544,0.3674591456100066,0.6854884681291915,0.9999999999999998,1.0,1.0,1.0,1.0,0.15713484026367724,0.7205514885176223,0.6275865078741915,0.6312000359429001,0.5906093212580185,0.02469135802469136,0.5191944476049611,0.4819935582302086,0.3984134853743184,0.484295367179568,0.015555555555555555,0.016496018202502846,0.015810276679841896,0.015885022692889564,0.016034710431993962,0.5835133747926042,0.11956682807995578,0.07327749646019832,0.362389238410848,0.15098338908755327,0.8989898989898989,0.5412559419564674,0.6666666666666667,0.8040638606676342,0.7292938542938543,0.3333333333333333,0.0,0.6942444393487732,0.16139767054908485,0.26837001729052756,0.4871794871794871,0.43999999999999995,0.3534693877551021,0.37692307692307686,0.4440154440154442,0.6862745098039216,0.704,0.5497835497835497,0.5384615384615385,0.4878880928010917,0,0,0.2598337718315753,1,
meadowsweet,0.29026405966539004,0.9630518639944319,0.22249234136496004,0.5379991993183302,0.340943755208579,0.1062729709673151,0.871794871794872,0.44453223767383054,0.4182094683946045,0.438577291381669,0.3990602662793723,0.6134497065487359,0.16521175748449454,0.09129096282803809,0.22316444623617712,0.05373052624184309,0.2660309691807182,0.7197566030314211,0.7685383779830037,0.692276946010661,0.8537831578724802,0.9999999999999998,1.0,0.5,0.3333333333333335,1.0,0.3352435686471626,0.6504247658109751,0.7585494051443482,0.6944722923692905,0.6731525738806315,0.11238825031928482,0.4230523759802618,0.6444578521870206,0.4822917648686573,0.5764115668515936,0.06222222222222222,0.06086461888509669,0.06041784302653868,0.06127080181543116,0.06093189964157706,0.166328467240412,0.17120927034609978,0.0950346780580289,0.17330788676430178,0.027921740849990884,0.6969696969696969,0.5317018737504456,0.3083670715249663,0.395787626151821,0.4288277530239409,0.1,0.22313995411340543,0.6467855030835515,0.3715899856827768,0.3655980968021584,0.5128205128205128,0.38407079646017694,0.17894736842105263,0.34186046511627904,0.3255062642817746,0.5764705882352941,0.5357718780727629,0.5374800637958532,0.4418604651162791,0.3532784659411359,0,0,0.27037776457200935,1,
the-modern,0.9060673251360614,0.9658644403443025,0.22729036139141495,0.539178924523752,0.33444088932644184,0.11788960461036037,0.6247654784240151,0.45219258589511746,0.6939084135410596,0.6703913364508987,0.55761694360252,0.3174667086347602,0.1697220340698334,0.2910071500857825,0.42972517730664894,0.10483740880331475,0.5750481476516093,0.7437353206786006,0.5492755307313493,0.4602427780008185,0.783700204548211,0.7142857142857142,0.0,1.0,1.0,1.0,0.43807541274171125,0.5692156744020127,0.5123649685411072,0.578125830551941,0.45665316931901356,0.19191006724882068,0.3240064839849382,0.3567269597760525,0.33422947595137165,0.3475554584397741,0.17777777777777778,0.17633674630261661,0.17617165443252397,0.17700453857791226,0.17657045840407468,0.4502909436986751,0.4032024475758542,0.32216796486356025,0.32294998909946326,0.37780711256045796,0.5787139689578714,0.608814205590902,0.6905393457117596,0.6291150232888608,0.6661559787731632,0.0,0.20811064228785747,0.12607617101999125,0.16139767054908485,0.11532067495822057,0.38086303939962474,0.35,0.20035826242722796,0.4393305439330543,0.32771683817708924,0.5423242467718794,0.54985935302391,0.6375985560938539,0.651673640167364,0.45511995563226165,1,0,0.533255605944146,0,
the-musket-room,0.367667808909494,0.959406775196249,0.23034081928550543,0.534915962940411,0.31782780326469645,0.11286057737939756,0.6047008547008548,0.6382950990615224,0.6458925060083023,0.5113122171945701,0.5555042572648738,0.2333178876680298,0.19601712354187567,0.2010668649029769,0.2029196955058496,0.0788567622418575,0.5925848018896958,0.6706850534731263,0.6127272034513482,0.6758320167970961,0.8000554440487415,0.7142857142857142,1.0,1.0,1.0,1.0,0.557615229587641,0.49581901203580564,0.6256493479253427,0.6837920527770907,0.5400120988142832,0.3109347442680776,0.24583649269616237,0.47975081329105496,0.4675715714411075,0.4307921615204586,0.07555555555555556,0.0745164960182025,0.07396950875211744,0.07488653555219366,0.07451424259573666,0.423878272079449,0.3166701909862366,0.22218894872321948,0.34683200163183536,0.2913532084272027,0.36868686868686873,0.8033415572628377,0.6265328874024526,0.5689404934687953,0.6652942199373206,0.08333333333333333,0.17037037037037037,0.09309791332263243,0.16139767054908485,0.1083131347765941,0.3376068376068376,0.4291970802919708,0.15031055900621118,0.29615384615384616,0.28231846304135466,0.6176470588235294,0.5690835360908353,0.4729907773386034,0.4375,0.3488673218976211,0,0,0.4926336922698691,1,
noda,0.022979238056843376,0.9649122807017545,0.0,0.717948717948718,0.492063492063492,0.022173043629557035,0.6153846153846154,0.6696428571428572,0.816582914572864,0.3647058823529412,0.5902726602800294,0.11078718580954772,0.2990629107580871,0.12648619093730362,0.1691317301553523,0.11776942616734198,0.6617929994587697,0.4875049976449488,0.6842859467053962,0.7200680696432249,0.737221394075884,0.9999999999999998,1.0,1.0,1.0,1.0,0.816496580927726,0.7572275150598547,0.2790758612283658,0.9639731742929506,0.7060807929981229,0.6666666666666667,0.5733935095637226,0.1537463976945245,0.9292442807564273,0.614830474505444,0.002222222222222222,0.002275312855517634,0.001129305477131564,0.0022692889561270802,0.001886436521411054,0.8987749223136023,0.32809983109042395,0.08736310766597088,0.34260780084301345,0.32944255392778865,0.6969696969696969,0.5586690017513135,0.358974358974359,0.2358490566037736,0.41006490888566366,0.0,0.17037037037037037,0.09309791332263243,0.16139767054908485,0.08513248282630029,0.23076923076923073,0.7,0.4285714285714286,0.7,0.6216216216216217,0.4117647058823529,0.5724444444444444,0.696969696969697,0.0625,0.2853121801432958,0,0,0.40426429608047565,1,
okuda,0.0395081636766781,0.0,0.22764227642276427,0.3846153846153846,0.0,0.23266879479612113,0.42307692307692313,1.0,0.9870782483847806,0.8729411764705883,0.9275713232971889,0.07385812387303181,0.0,0.27135471050688914,0.19988295381996168,0.5129183318189291,0.8308964997293846,1.0,0.45810917441804255,0.6041164675481681,0.3798093617330546,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2851471103942444,0.13265562976135292,1.0,0.0,0.0,0.0813088745661874,0.08206509460564762,0.0,0.0005688282138794085,0.0,0.0,0.0001886436521411055,0.79028253577951,0.09544515483580385,0.039669778492404495,0.0,0.0,0.09090909090909091,0.6457343007255442,0.9633699633699634,0.5924528301886792,0.7037555386611991,0.0,0.17037037037037037,0.09309791332263243,0.16139767054908485,0.08513248282630029,0.23076923076923073,1.0,1.0000000000000002,0.5599999999999999,1.0,0.0,0.671111111111111,0.5887445887445888,0.8500000000000001,0.4392698737632207,0,0,1.0,0,
oxomoco,0.0,0.9497764017887858,0.2044830813194436,0.5473565743264315,0.3695652173913043,0.11849027749647725,0.5192307692307692,0.4458525345622122,0.5389852488247691,0.4863579474342927,0.4078948923979051,0.13569283223184914,0.15631875342484342,0.1660242988222097,0.2356468689024268,0.054720267585504356,0.6426105618152118,0.7072473381614295,0.6793080564462921,0.661037762105152,0.8395185561537806,0.9999999999999998,1.0,0.5,1.0,1.0,0.7981459998252433,0.7341830983090314,0.6466989108610313,0.673185345915172,0.7289023503531845,0.6370370370370372,0.5390248218426489,0.5043715339001519,0.45317850995492986,0.6420168859328238,0.03111111111111111,0.03185437997724687,0.03105590062111801,0.03177004538577912,0.03150348990756461,0.34740665695835377,0.11106487420580446,0.14878082956386718,0.2486750810824694,0.09101750474831016,0.3181818181818182,0.34241003333145015,0.47684036393713813,0.34965877157767966,0.36130994267786726,0.0,0.17037037037037037,0.6021332781028322,0.5460048854745637,0.34235094698063007,0.4711538461538461,0.36129032258064514,0.18709677419354842,0.3276595744680851,0.3091487209134269,0.463235294117647,0.6578494623655913,0.7238514173998045,0.7606382978723404,0.5610320800880135,0,0,0.3454562697522878,1,
peter-luger,0.9645232815964524,0.9648960847545163,0.2275107468521975,0.5385119960129935,0.3338609889369424,0.11460691544140639,0.7217494894486045,0.31793610301263353,0.5120512574119189,0.4140165787490582,0.35765920740348767,0.3516512529858045,0.12296985603954598,0.1238074056337054,0.20981783598482015,0.03964285459669645,0.46149756506524603,0.7940626368813088,0.7203175416295498,0.6749098940865836,0.8784937966779821,0.9999999999999998,0.0,1.0,1.0,1.0,0.49358107676882634,0.7045806544710327,0.6915772778494466,0.794145204560179,0.7254447964154213,0.24362227934427402,0.4964338986548286,0.5587068230458124,0.6306666059259286,0.6378686012412581,1.0,1.0,1.0,1.0,1.0,0.3424772264675258,0.32945967777717666,0.1623548766308458,0.22083946099164667,0.19392707359294736,0.17739340305711987,0.061844002049155924,0.07819214905829079,0.08478480328731286,0.0,0.23893805309734512,0.46446208112874776,0.7853631056952551,0.7743925910972294,0.6817478341874612,0.5405037440435669,0.39523809523809517,0.31852804113771493,0.5127354935945743,0.45712297525866413,0.6777719937532535,0.536031746031746,0.5603674540682415,0.4794649585531274,0.39113287245434697,0,0,0.3583710810152101,1,
satsuki,0.08466035073573876,0.99937343358396,0.1706622194427073,0.5095785440613027,0.5497835497835497,0.05624375262332726,0.7596153846153846,0.2658730158730158,0.15927853553481675,0.15294117647058814,0.10306348036635438,0.21998856988876594,0.11244187606602228,0.032775107408306456,0.12072051804335276,0.0,0.5141513986648093,0.7848961925046901,0.9181285537141556,0.8119956045610344,0.9704651770624144,0.9999999999999998,0.0,0.5,0.3333333333333335,0.0,0.5599036198240405,0.8327950451129067,0.8368679653175315,0.9739628004218229,0.9611346470073948,0.3134920634920636,0.6935475871646083,0.7518251681075887,0.9486035366055198,0.9447098930188986,0.013333333333333332,0.011945392491467578,0.011857707509881422,0.01210287443267776,0.012073193737030748,0.14892959881590412,0.2516313034401676,0.0,0.20769831689428778,0.031830372591994394,0.5454545454545454,0.4006616073165985,0.1391941391941392,0.32075471698113206,0.2727964623601416,0.0,0.17037037037037037,0.09309791332263243,0.16139767054908485,0.08513248282630029,0.6153846153846153,0.10370370370370369,0.0816326530612245,0.2666666666666666,0.16988416988416993,0.20588235294117646,0.29958847736625516,0.34523809523809523,0.25,0.03411804844762878,0,0,0.1052786957752978,1,
sushi-amane,0.06087482362426931,0.8362573099415206,0.1504065040650407,0.49622926093514325,0.543123543123543,0.0,0.6923076923076925,0.6916666666666669,0.5357670706473541,0.2588235294117647,0.45642398447956944,0.13641143286753837,0.11358964909591114,0.13290532329434215,0.11190935109945244,0.036749997677227204,0.7487199228330719,0.7323712165005826,0.7470587780549548,0.9515651780209996,0.9292112105524905,0.7142857142857142,1.0,1.0,0.3333333333333335,1.0,0.3944053188733078,0.4974282206196964,0.6561808627752655,0.6566455860887072,0.5084858411689775,0.1555555555555556,0.24743483466887733,0.515642481776572,0.43118342572978174,0.3985936276759475,0.006666666666666667,0.0051194539249146765,0.00564652738565782,0.00529500756429652,0.005470665912092057,0.7450493572221493,0.3988529465573505,0.11243652708389518,0.5602543552398103,0.4379727436019972,0.8181818181818182,0.4367775831873905,0.17797888386123684,0.0660377358490566,0.25683501508973205,0.0,0.17037037037037037,0.09309791332263243,0.16139767054908485,0.08513248282630029,0.5384615384615384,0.7466666666666666,0.2739495798319328,0.35,0.5146166574738004,0.4117647058823529,0.2654814814814815,0.4741532976827094,0.0,0.04569381488521712,0,0,0.39152860046328386,1,
