name,first_review,div1_slope,div2_slope,div3_slope,div4_slope,total_slope,div1_mean,div2_mean,div3_mean,div4_mean,total_mean,div1_kurtosis,div2_kurtosis,div3_kurtosis,div4_kurtosis,total_kurtosis,div1_skew,div2_skew,div3_skew,div4_skew,total_skew,div1_median,div2_median,div3_median,div4_median,total_median,div1_std,div2_std,div3_std,div4_std,total_std,div1_var,div2_var,div3_var,div4_var,total_var,div1_number_reviews,div2_number_reviews,div3_number_reviews,div4_number_reviews,total_number_reviews,div1_avg_length_reviews,div2_avg_length_reviews,div3_avg_length_reviews,div4_avg_length_reviews,total_avg_length_reviews,div1_food_quality,div2_food_quality,div3_food_quality,div4_food_quality,total_food_quality,div1_menu,div2_menu,div3_menu,div4_menu,total_menu,div1_service,div2_service,div3_service,div4_service,total_service,div1_value,div2_value,div3_value,div4_value,total_value,div1_wait time,div2_wait time,div3_wait time,div4_wait time,total_wait time,michelin__0.5,michelin__1.0,security,at_risk,actual
cafe-boulud,0.7498578737919271,0.4,0.41533655062876895,0.3942307692307692,0.6733716475095786,0.8846468789149166,0.7600000000000002,0.5989667420083955,0.42809364548494977,0.7155577141006964,0.6294727645673477,0.4082080954406727,0.5161634486505405,0.19727226431743664,0.5703032567556264,0.6928944607488805,0.3210403469404348,0.33069983712068707,0.5772082964222955,0.24122010668656968,0.38766767316992135,0.8,0.5,0.5,0.6666666666666666,0.5,0.3296088216486962,0.8312734000945552,0.7178905585907062,0.7307724270845328,0.8920695324263432,0.10864197530864202,0.7705949862037342,0.5826975067587867,0.623594452773613,0.8515425517390325,0.21951219512195122,0.23125,0.23602484472049687,0.23140495867768596,0.23188405797101452,0.39635922330097084,0.6281517433450052,0.23448792566264942,0.31148431055454834,0.42126697693420545,0.38888888888888895,0.12605042016806722,0.18612722259199393,0.0,0.09541536050156739,0.75,0.7166353383458647,0.6549609810479377,0.8273058592654892,0.8484438430311232,0.0,0.17114093959731544,0.0,0.44,0.0,0.52,0.21052631578947367,0.30769230769230765,0.38882282996432815,0.3340016038492382,0.9142857142857144,0.49043062200956933,0.35959671396564596,0.5584524810765349,0.6659897713598074,0,0,1.0,0.0,0
cru,0.8317225696418419,0.5,0.19910764082543225,0.9734848484848484,0.35185185185185186,0.8178745708854656,0.3333333333333335,1.0,0.6166007905138338,0.35093896713615047,0.6516965167515003,0.25815250635011155,0.7876318325622949,0.1259041819695487,0.230040228951247,0.5894557674787081,0.7505182159599129,0.002579768680904926,0.6063205106459211,0.6122882124722242,0.5432990392081588,0.20000000000000018,1.0,1.0,0.4999999999999999,0.75,0.2721655269759087,0.15307139166215122,0.6815076160675198,1.0,0.9063099716729408,0.07407407407407408,0.0969862766141851,0.5366143258963929,1.0,0.8705685673277663,0.04878048780487806,0.05625,0.06211180124223602,0.05785123966942149,0.05797101449275363,0.44105409153952835,0.2788338042640638,0.36741569393903395,0.5842850385187188,0.5121606398743674,0.2592592592592593,0.12605042016806722,0.050061804697156986,0.0,0.0,0.16666666666666669,0.9196428571428572,0.8893280632411069,0.31707317073170727,0.8152345511953091,0.0,0.17114093959731544,0.0,0.44,0.0,0.8,0.6,0.0,0.10344827586206898,0.34593023255813954,0.2857142857142857,0.7272727272727272,0.27405119152691965,0.23170731707317072,0.44954309566787,0,0,1.0,0.0,1
daniel,0.862990335417851,0.40545454545454546,0.5713221231464692,0.4432354925775978,0.6188048448893833,0.8962733610952544,0.7818181818181817,0.8683341198678622,0.7625418060200666,0.9561815336463226,0.9200017620054177,0.40398007263505376,0.6103253864969076,0.2574801313310894,1.0,0.7774973954656668,0.21662998705884734,0.25343823901333495,0.4991898118607267,0.0,0.2371774053894815,1.0,1.0,1.0,0.9999999999999999,1.0,0.3866457674602808,0.290473431087208,0.37196041398238056,0.30449106027941625,0.3500328266432089,0.14949494949494951,0.20131100876733846,0.2160187190716354,0.18912418790604696,0.2542689579823087,0.24390243902439027,0.23750000000000002,0.23602484472049687,0.2396694214876033,0.2380952380952381,0.32650359349388475,0.3588623894300751,0.5212538184387572,0.4036401315493085,0.5085195443940851,0.2592592592592593,0.12605042016806722,0.050061804697156986,0.0,0.0,0.6590909090909091,0.8310439560439561,0.8779264214046825,0.7363143631436313,0.987798637723019,0.0,0.17114093959731544,0.0,0.44,0.0,0.9454545454545455,0.7692307692307693,0.6153846153846153,1.0000000000000002,1.0,0.6493506493506493,0.6993006993006992,0.6620612397311427,0.6016260162601625,0.8291038437035463,1,0,1.0,0.0,0
dressler,0.6361569073337123,0.3642857142857143,0.5670913953122542,0.3863960113960114,0.6915204678362574,0.9014585681057521,0.6000000000000001,0.6559697970740914,0.6956521739130432,0.7995305164319249,0.7527244928967562,0.2007852827167536,0.6139009781201051,0.3371572258848629,0.3176173281868949,0.8205647897331785,0.5280289108536625,0.2771192579230143,0.3874302436265218,0.556294920865553,0.28650404932065165,0.6000000000000001,0.5,1.0,0.6666666666666666,0.5,0.47140452079103173,0.6536000425035218,0.6136024288340087,0.20811224677848522,0.6117073618611883,0.22222222222222227,0.5556517920291278,0.45533193151096446,0.11833524027459957,0.5117293841336117,0.14634146341463417,0.15625,0.16149068322981364,0.15702479338842976,0.15734989648033126,0.18543193976619776,0.19556798197948977,0.2083646777790975,0.06751250168941747,0.10132255829236281,0.2592592592592593,0.0,0.2466007416563659,0.125,0.09223484848484848,0.5535714285714286,0.5116758241758241,0.7246376811594204,0.5760162601626015,0.6971808750563826,0.0,0.0,0.24691358024691357,0.5940000000000001,0.15612244897959185,0.4,0.23076923076923078,0.711111111111111,0.31034482758620696,0.44970930232558143,0.44897959183673464,0.6643356643356643,0.6359223300970873,0.5219512195121951,0.7392486462093862,0,0,0.0,1.0,0
gramercy-tavern,0.9187038089823762,0.4077922077922078,0.5685041527775023,0.4164956680346557,0.5867868876941458,0.8922875405745787,0.7272727272727275,0.9793776332323159,0.8961636828644501,0.962962962962963,1.0000000000000002,0.36903091286787826,0.5878252870490098,0.4306843015114336,0.5586623939214743,0.8223788975845836,0.361415966008949,0.24882105281236966,0.2955101064452324,0.25149570544262717,0.180821914012408,0.6000000000000001,1.0,1.0,0.9999999999999999,1.0,0.3376345864942067,0.0,0.2769042134167855,0.0905507419243769,0.119258540428403,0.11399711399711392,0.0,0.14324346019573356,0.04568918497740365,0.07504661645473848,0.5121951219512195,0.5125000000000001,0.5217391304347826,0.5123966942148761,0.515527950310559,0.10666214853108058,0.45374923789687394,0.5946912795287967,0.22971894528861697,0.4553160326045558,0.2592592592592593,0.2445074415308292,0.050061804697156986,0.15873015873015872,0.10207809318481254,0.6306818181818181,0.7928141135972462,0.8951406649616369,0.6928635953026197,0.9654110083597641,0.0,0.17114093959731544,0.0,0.44,0.0,1.0,0.6506024096385542,0.508235294117647,0.6617405582922824,0.7985108925452707,0.7662337662337662,0.6681270536692223,0.6861793260993718,0.6178861788617886,0.8532709769171862,0,0,1.0,0.0,0
the-modern,0.7350767481523592,0.3872727272727273,0.6415517710994955,0.4320824524312896,0.5677361853832442,0.9023072199397913,0.709090909090909,0.5749750321015834,0.6309403437815975,0.8785033432920757,0.7414693868009985,0.7948547541199737,0.6448911933843542,0.10141718939065134,0.3568534092644814,0.8014704568009512,0.08580561264542486,0.32264410683119593,0.7191866641592639,0.4450763994641237,0.39366376142747084,0.6000000000000001,0.5,0.5,0.9999999999999999,0.5,0.42640143271122094,0.5817661847877629,0.39094414832853897,0.17150537022052764,0.4831710692568154,0.18181818181818185,0.4765035105539376,0.23199787630896912,0.0940999670619235,0.37805981396153215,0.24390243902439027,0.2625,0.2608695652173913,0.2644628099173554,0.26086956521739135,0.25382990795612154,0.2962084600266429,0.46361634950844843,0.5072307068522772,0.48893336263057563,0.37710437710437716,0.27848348641782295,0.050061804697156986,0.0,0.08513986013986014,0.6590909090909091,0.6561461794019934,0.7583417593528818,0.7878787878787878,0.8625516116720449,0.0,0.17114093959731544,0.0,0.44,0.0,0.6181818181818183,0.32558139534883723,0.39069767441860465,0.6050156739811913,0.5109123434704831,0.7272727272727273,0.42283298097251576,0.45416572589749377,0.6326681448632668,0.6892761270017587,0,0,1.0,0.0,0
peter-luger,0.8999431495167708,0.39418199497609596,0.5563928158620076,0.4144109211015941,0.5884993110193939,0.8899367266012904,0.7428571428571429,0.7403879129672672,0.689210950080515,0.7764180712691449,0.7876475672818823,1.0,0.6457671936823796,0.27807635856078344,0.6577401222473678,0.7872475945677917,0.0,0.2419530504419264,0.42135216177453894,0.2239337382215011,0.21872764515455656,1.0,1.0,1.0,0.9999999999999999,1.0,0.43952954118746285,0.5957056741957407,0.6764354801558058,0.5645347322720318,0.7407103853528076,0.1931862175764616,0.4915132448102202,0.5303302436715008,0.4306139294192491,0.6598687593180625,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,0.1886392906677234,0.2710949578236459,0.330362393117273,0.14213263201274434,0.2273784594113213,0.6296296296296298,0.8181533482958401,1.0,0.5737704918032787,1.0,0.3898809523809524,0.35714285714285715,0.5468330649490071,0.33526589364254294,0.42157344914553313,0.35374149659863946,0.25405394138980364,0.0205761316872428,0.6419672131147541,0.2051711855173281,0.6000000000000001,0.38509316770186336,0.14814814814814814,0.45958168456755233,0.39210161883386657,0.5918367346938775,0.5138339920948616,0.44174757281553395,0.5157936825269892,0.636028312539999,0,0,0.0,1.0,0
the-spotted-pig,0.7930642410460489,0.3884444444444445,0.5524979903189101,0.4183313919627257,0.5900298531877479,0.8865239725305678,0.6153846153846154,0.5756044749188018,0.4132587171760653,0.49935979513444306,0.5286277290424388,0.6326579735402796,0.6252599689163364,0.1448616162670998,0.3562590277172989,0.6542274063640953,0.22877417692292762,0.36881354835426455,0.7499090860253326,0.4666427943663536,0.5908122020393151,0.6000000000000001,0.5,0.5,0.6666666666666666,0.5,0.4895488940423823,0.539741100125281,0.4001502686182572,0.6669978297341588,0.6491230612316514,0.23965811965811964,0.43226931409379454,0.23992017345321193,0.5460006240898689,0.5532529242406368,0.6097560975609756,0.6312500000000001,0.6211180124223602,0.628099173553719,0.6252587991718427,0.17338365517977172,0.3309736429891763,0.26179351513961235,0.22235630297530556,0.244525705505646,0.20940170940170943,0.19031141868512108,0.12887197248773086,0.06493506493506494,0.07234105763517527,0.47115384615384615,0.37289915966386555,0.5703831252690488,0.32668144863266807,0.4503524458949119,1.0,1.0,0.297029702970297,1.0,1.0,0.49230769230769234,0.1568627450980392,0.07128712871287128,0.23779668607254814,0.16279069767441862,0.6373626373626373,0.7887700534759357,0.47106603864269925,0.4966740576496674,0.7372977670811605,0,0,0.0,1.0,0
wallse,0.7851051733939738,0.30000000000000004,0.6051310652537646,0.5757575757575757,0.49074074074074076,0.8469940704173406,0.8666666666666669,0.6687116564417175,0.6782608695652173,0.5645539906103287,0.7061999299110655,0.25815250635011205,0.5050140257458829,0.121559998805369,0.2166524021191289,0.6076425057502908,0.30553960574741135,0.8580121129110021,0.7155000805578137,0.6418703399211028,0.685858500399182,1.0,0.5,0.5,0.4999999999999999,0.5,0.27216552697590873,0.02448642394020606,0.333206840003876,0.6921608910914645,0.402798797771889,0.07407407407407411,0.014152495177821328,0.18489236006808857,0.576086956521739,0.3015452327624974,0.04878048780487806,0.05625,0.05590062111801242,0.05785123966942149,0.05590062111801243,0.23162274618585293,0.3417672745954279,0.1431048818149424,0.18176442762535477,0.17817239510782268,0.2592592592592593,0.12605042016806722,0.315389369592089,0.0,0.11901270772238512,1.0,0.7589285714285714,0.8152173913043479,0.2245934959349593,0.7961936356890307,0.0,0.17114093959731544,0.0,0.44,0.0,0.4,0.4,0.48,0.6206896551724138,0.5356339084771192,0.5714285714285714,0.4545454545454545,0.6553398058252428,0.23170731707317072,0.5359166957804432,0,0,1.0,0.0,0
oceana,0.0,0.4376641380572748,0.5431088120494286,0.48087545599689413,0.547079010434701,0.0,0.6000000000000001,0.6134969325153374,0.0,0.24413145539906123,0.35558003494644086,0.0,0.0,0.0,0.0,0.0,0.5280289108536625,0.8250912313065384,0.7946524235337901,0.6630132290685459,0.9999999999999999,0.6000000000000001,0.5,0.0,0.33333333333333337,0.25,0.42400827546501024,0.46517652328654746,0.4979584357206731,0.43188625769123373,0.0,0.24081056873468804,0.38877983712969433,0.36324324685700426,0.32956174345444555,0.0,0.0,0.0,0.0,0.0,0.0,0.09604715672676836,0.995376316465451,0.12115453141703292,1.0000000000000002,0.61169180131545,0.2592592592592593,0.12605042016806722,0.050061804697156986,0.0,0.0,1.0,0.35714285714285715,0.0,0.31707317073170727,0.4113667117726658,0.0,0.17114093959731544,0.0,0.44,0.0,0.4,0.0,0.0,0.10344827586206898,0.0,0.5714285714285714,0.4545454545454545,0.3932038834951456,0.4878048780487805,0.5812274368231046,0,0,0.0,1.0,0
